# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu,,,,,,,,,,,,,,,,,,,
# Tue Jan 31 08:42:23 2023,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,
# User preference: *,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,
# COLUMN pl_name:        Planet Name,,,,,,,,,,,,,,,,,,,
# COLUMN hostname:       Host Name,,,,,,,,,,,,,,,,,,,
# COLUMN pl_orbper:      Orbital Period [days],,,,,,,,,,,,,,,,,,,
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days],,,,,,,,,,,,,,,,,,,
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days],,,,,,,,,,,,,,,,,,,
# COLUMN pl_orbperlim:   Orbital Period Limit Flag,,,,,,,,,,,,,,,,,,,
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]),,,,,,,,,,,,,,,,,,,
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au],,,,,,,,,,,,,,,,,,,
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au],,,,,,,,,,,,,,,,,,,
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag,,,,,,,,,,,,,,,,,,,
# COLUMN pl_rade:        Planet Radius [Earth Radius],,,,,,,,,,,,,,,,,,,
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius],,,,,,,,,,,,,,,,,,,
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius],,,,,,,,,,,,,,,,,,,
# COLUMN pl_radelim:     Planet Radius Limit Flag,,,,,,,,,,,,,,,,,,,
# COLUMN pl_masse:       Planet Mass [Earth Mass],,,,,,,,,,,,,,,,,,,
# COLUMN pl_masseerr1:   Planet Mass [Earth Mass] Upper Unc.,,,,,,,,,,,,,,,,,,,
# COLUMN pl_masseerr2:   Planet Mass [Earth Mass] Lower Unc.,,,,,,,,,,,,,,,,,,,
# COLUMN pl_masselim:    Planet Mass [Earth Mass] Limit Flag,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,
pl_name,hostname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_masse,pl_masseerr1,pl_masseerr2,pl_masselim,frac1,frac2
WASP-1 b,WASP-1,2.5199464,0.0000008,-0.0000008,0,0.0392,0.00055,-0.00034,0,16.735,0.684,-1.02,0,311.4734,15.25584,-13.66669,0,0.040872423,0.060950105
Kepler-44 b,Kepler-44,3.2467293,0.000003,-0.000003,0,0.0446,0.0011,-0.001,0,12.218,0.785,-0.785,0,311.79123,31.783,-30.82951,0,0.064249468,0.064249468
WASP-48 b,WASP-48,2.14363592,0.0000046,-0.0000046,0,0.0344,0.0026,-0.0026,0,18.719,1.121,-1.121,0,312.74472,27.01555,-27.01555,0,0.059885678,0.059885678
WASP-175 b,WASP-175,3.0652907,0.0000011,-0.0000016,0,0.04403,0.00055,-0.00055,0,13.54,0.908,-0.908,0,314.6517,41.3179,-41.3179,0,0.067060561,0.067060561
TOI-1601 b,TOI-1601,5.331751,0.000011,-0.000011,0,0.06864,0.00079,-0.00075,0,13.888,0.516,-0.437,0,314.6517,34.9613,-34.9613,0,0.037154378,0.031466014
Kepler-44 b,Kepler-44,3.2467293,0.000003,-0.000003,0,0.0446,0.0011,-0.0011,0,12.22,0.78,-0.78,0,317.82,31.78,-31.78,0,0.063829787,0.063829787
WASP-129 b,WASP-129,5.748145,0.000004,-0.000004,0,0.0628,0.0007,-0.0007,0,10.424,0.336,-0.336,0,317.83,31.783,-31.783,0,0.032233308,0.032233308
WASP-190 b,WASP-190,5.367753,0.000004,-0.000004,0,0.0663,0.0008,-0.0008,0,12.89,1.009,-1.009,0,317.83,31.783,-31.783,0,0.078277735,0.078277735
WASP-45 b,WASP-45,3.126096,0.0000049,-0.0000049,0,0.0405,0.001,-0.001,0,11.119,0.426,-0.426,0,318.46566,19.70546,-19.70546,0,0.038312798,0.038312798
Kepler-167 e,Kepler-167,1071.23205,0.00059,-0.00058,0,1.883,0.027,-0.027,0,10.16,0.42,-0.42,0,321.00669,50.85255,-47.67426,0,0.041338583,0.041338583
Kepler-643 b,Kepler-643,,,,,0.126,,,0,12.778,0.56,-0.56,0,321.0083,63.566,-63.566,0,0.043825325,0.043825325
HD 202772 A b,HD 202772 A,3.308958,0.000083,-0.000083,0,0.05208,0.00064,-0.00068,0,17.318,0.583,-0.673,0,323.23311,22.2481,-21.61244,0,0.033664395,0.0388613
K2-140 b,K2-140,6.5693,0.000017,-0.00002,0,0.0591,0.0034,-0.0034,0,12.274,0.202,-0.202,0,323.86877,22.2481,-22.2481,0,0.016457553,0.016457553
Kepler-44 b,Kepler-44,3.24674,0.000018,-0.000018,0,0.0455,0.0013,-0.0013,0,13.9,0.78,-0.78,0,324.17,22.25,-22.25,0,0.056115108,0.056115108
WASP-26 b,WASP-26,2.7566,0.00001,-0.00001,0,0.04,0.0003,-0.0003,0,14.796,0.897,-0.897,0,324.18498,9.53485,-9.53485,0,0.060624493,0.060624493
WASP-26 b,WASP-26,2.7565972,0.0000019,-0.0000019,0,0.03966,0.00056,-0.00056,0,13.63,0.527,-0.527,0,324.1866,10.48839,-10.48839,0,0.03866471,0.03866471
HAT-P-5 b,HAT-P-5,2.7884736,0.00000052,-0.00000052,0,0.04073,0.0005,-0.00093,0,14.056,0.572,-0.628,0,324.1866,31.783,-31.783,0,0.040694365,0.044678429
Kepler-87 b,Kepler-87,114.73635,0.00015,-0.00015,0,0.481,0.026,-0.028,0,13.49,0.55,-0.55,0,324.2,8.8,-8.8,0,0.040770941,0.040770941
WASP-26 b,WASP-26,2.7566004,0.0000067,-0.0000067,0,0.03985,0.00033,-0.00033,0,14.359,0.841,-0.841,0,326.715,6.674,-6.674,0,0.058569538,0.058569538
Kepler-424 b,Kepler-424,3.3118644,0.00000039,-0.00000039,0,0.044,0.005,-0.004,0,9.98,0.9,-0.67,0,327.35,41.32,-41.32,0,0.090180361,0.067134269
CoRoT-1 b,CoRoT-1,1.5089557,0.0000064,-0.0000064,0,,,,,16.7,0.9,-0.9,0,327.35,38.14,-38.14,0,0.053892216,0.053892216
OGLE-TR-211 b,OGLE-TR-211,3.67724,0.00003,-0.00003,0,0.051,0.001,-0.001,0,15.244,2.018,-1.009,0,327.351,63.563,-63.563,0,0.132379953,0.066189976
Kepler-44 b,Kepler-44,3.246722,0.0000073,-0.0000073,0,0.0457,0.0017,-0.0017,0,13.451,1.233,-1.233,0,327.3649,27.65121,-27.65121,0,0.091666047,0.091666047
CoRoT-1 b,CoRoT-1,1.5089686,0.0000006,-0.0000006,0,0.02536,0.00099,-0.00099,0,17.385,0.729,-0.729,0,327.3649,31.783,-31.783,0,0.041932701,0.041932701
WASP-48 b,WASP-48,2.143634,0.000003,-0.000003,0,0.03449,0.00047,-0.00049,0,18.719,1.121,-1.121,0,327.68273,14.62018,-14.30235,0,0.059885678,0.059885678
WASP-26 b,WASP-26,2.7565972,0.0000019,-0.0000019,0,0.03997,0.00035,-0.00036,0,14.796,0.897,-0.897,0,329.90754,6.3566,-6.67443,0,0.060624493,0.060624493
HAT-P-42 b,HAT-P-42,4.641878,0.000032,-0.000032,0,0.0575,0.0011,-0.0011,0,14.348,1.715,-1.715,0,331.801,26.379,-26.379,0,0.119528854,0.119528854
XO-5 b,XO-5,4.18775581,0.00000058,-0.00000058,0,0.04874,0.00054,-0.00057,0,12.431,0.56,-0.56,0,332.45018,10.48839,-10.48839,0,0.045048669,0.045048669
HAT-P-35 b,HAT-P-35,3.646706,0.000021,-0.000021,0,0.0498,0.0006,-0.0006,0,14.93,1.098,-1.098,0,334.979,10.488,-10.488,0,0.073543202,0.073543202
HAT-P-35 b,HAT-P-35,3.646706,0.000021,-0.000021,0,0.04978,0.00064,-0.00066,0,14.93,1.098,-1.098,0,335.62848,10.48839,-10.48839,0,0.073543202,0.073543202
HAT-P-6 b,HAT-P-6,3.852985,0.000005,-0.000005,0,0.05235,0.00087,-0.00087,0,14.908,0.684,-0.684,0,335.932,37.82,-37.82,0,0.045881406,0.045881406
HAT-P-61 b,HAT-P-61,1.90231289,0.00000077,-0.00000077,0,0.0301,0.00034,-0.00034,0,10.077,0.303,-0.303,0,335.94463,22.24799,-22.24799,0,0.030068473,0.030068473
XO-5 b,XO-5,4.187757,0.000011,-0.000011,0,0.0488,0.0006,-0.0006,0,12.431,0.56,-0.56,0,336.568,8.899,-8.899,0,0.045048669,0.045048669
HAT-P-6 b,HAT-P-6,3.852985,,,0,0.05237,0.00085,-0.0009,0,14.908,0.717,-0.65,0,336.58197,16.84499,-16.52716,0,0.048094983,0.043600751
HAT-P-5 b,HAT-P-5,2.788491,0.000025,-0.000025,0,0.04075,0.00076,-0.00076,0,14.12,0.56,-0.56,0,336.89,34.96,-34.96,0,0.039660057,0.039660057
HAT-P-5 b,HAT-P-5,2.788491,,,0,0.04071,0.00049,-0.00097,0,14.056,0.572,-0.628,0,336.8998,34.9613,-34.9613,0,0.040694365,0.044678429
WASP-24 b,WASP-24,2.3412217,0.0000008,-0.0000008,0,0.03607,0.00044,-0.00045,0,14.572,0.437,-0.426,0,336.8998,9.5349,-9.21707,0,0.02998902,0.029234148
OGLE-TR-182 b,OGLE-TR-182,3.9791,0.00001,-0.00001,0,0.05205,0.00065,-0.00065,0,16.477,1.569,-1.569,0,336.8998,47.6745,-47.6745,0,0.095223645,0.095223645
HAT-P-6 b,HAT-P-6,3.853003,0.0000014,-0.0000014,0,0.05244,0.00092,-0.00092,0,15.637,0.908,-0.908,0,337.85329,18.11631,-18.11631,0,0.058067404,0.058067404
HATS-14 b,HATS-14,2.7667641,0.0000027,-0.0000027,0,0.03815,0.00032,-0.00031,0,11.646,0.359,-0.247,0,339.76027,29.87602,-30.82951,0,0.030826035,0.021208999
WASP-19 b,WASP-19,0.78883899,0.00000004,-0.00000004,0,0.01634,0.00024,-0.00024,0,15.603,0.448,-0.448,0,339.76027,12.07754,-11.75971,0,0.028712427,0.028712427
WASP-75 b,WASP-75,2.484193,0.000003,-0.000003,0,0.0375,0.0007,-0.0008,0,14.235,0.538,-0.538,0,340.06,15.89,-15.89,0,0.037794169,0.037794169
HATS-14 b,HATS-14,2.766764,0.000003,-0.000002,0,,,,,11.657,0.336,-0.224,0,340.0781,22.2481,-22.2481,0,0.028823883,0.019215922
CoRoT-1 b,CoRoT-1,1.50897655,0.0000001,-0.0000001,0,0.0259,0.0011,-0.002,0,15.917,2.69,-2.69,0,340.0781,54.0311,-54.0311,0,0.169001696,0.169001696
OGLE-TR-182 b,OGLE-TR-182,3.9791,0.00001,-0.00001,0,0.05205,0.00057,-0.00059,0,16.477,1.569,-1.569,0,340.0781,47.6745,-63.566,0,0.095223645,0.095223645
WASP-24 b,WASP-24,2.34121242,0.000002,-0.000002,0,0.03651,0.00028,-0.00028,0,14.571,0.437,-0.426,0,340.382,11.441,-12.077,0,0.029991078,0.029236154
HATS-3 b,HATS-3,3.547851,0.000005,-0.000005,0,0.0485,0.0004,-0.0006,0,15.48,0.392,-0.392,0,340.382,43.223,-43.223,0,0.025322997,0.025322997
HATS-14 b,HATS-14,2.7667641,0.0000027,-0.0000027,0,0.03815,0.00032,-0.00032,0,11.646,0.359,-0.247,0,340.39593,22.2481,-22.2481,0,0.030826035,0.021208999
HATS-3 b,HATS-3,3.547851,0.000005,-0.000005,0,0.0485,0.0004,-0.0006,0,15.48,0.392,-0.392,0,340.39593,43.22488,-43.22488,0,0.025322997,0.025322997
WASP-75 b,WASP-75,2.484193,0.000003,-0.000003,0,0.03751,0.00075,-0.00077,0,14.235,0.538,-0.538,0,341.03159,18.75197,-17.79848,0,0.037794169,0.037794169
Kepler-424 b,Kepler-424,3.3118644,0.0000039,-0.0000039,0,0.04365,0.00077,-0.00081,0,9.976,0.897,-0.673,0,341.98508,30.51168,-29.24036,0,0.089915798,0.067461909
WASP-7 b,WASP-7,4.9546416,0.0000035,-0.0000035,0,0.06188,0.00098,-0.001,0,15.278,1.042,-1.042,0,344.20989,29.55819,-27.96904,0,0.068202644,0.068202644
WASP-171 b,WASP-171,3.8186244,0.0000038,-0.0000038,0,0.0504,0.00083,-0.00083,0,10.985,0.785,-0.448,0,344.52772,29.87602,-29.87602,0,0.071461083,0.040782886
XO-5 b,XO-5,4.187757,0.000011,-0.000011,0,0.0494,0.0011,-0.0011,0,12.207,0.919,-0.919,0,344.52772,17.79848,-17.79848,0,0.075284673,0.075284673
Qatar-1 b,Qatar-1,1.420033,0.000016,-0.000016,0,0.02343,0.00026,-0.00025,0,13.047,0.504,-0.504,0,346.42,26.697,-25.743,0,0.03862957,0.03862957
KPS-1 b,KPS-1,1.706291,0.000059,-0.000059,0,0.0269,0.001,-0.001,0,11.545,1.457,-1.345,0,346.4347,27.33338,-27.65121,0,0.126201819,0.11650065
K2-97 b,K2-97,8.4061,0.0015,-0.0015,0,,,,,14.684,1.233,-1.233,0,349.613,34.9613,-34.9613,0,0.083968946,0.083968946
HATS-3 b,HATS-3,3.547851,0.000005,-0.000005,0,0.04852,0.00053,-0.00054,0,15.48,0.392,-0.392,0,349.613,57.2094,-60.3877,0,0.025322997,0.025322997
HAT-P-6 b,HAT-P-6,3.853003,0.0000012,-0.0000012,0,0.05239,0.0008,-0.00082,0,14.908,0.684,-0.684,0,351.51998,12.39537,-12.7132,0,0.045881406,0.045881406
WASP-24 b,WASP-24,2.3412217,0.0000008,-0.0000008,0,0.03635,0.00079,-0.00079,0,14.605,0.527,-0.527,0,352.47347,17.16282,-17.16282,0,0.036083533,0.036083533
CoRoT-19 b,CoRoT-19,3.89713,0.00002,-0.00002,0,0.0518,0.0008,-0.0008,0,14.46,0.34,-0.34,0,352.78,19.07,-19.07,0,0.02351314,0.02351314
WASP-19 b,WASP-19,0.78883942,0.00000033,-0.00000033,0,0.01616,0.00027,-0.00027,0,15.637,0.28,-0.28,0,354.06262,12.7132,-12.7132,0,0.017906248,0.017906248
WTS-2 b,WTS-2,1.0187068,0.00000065,-0.00000065,0,0.01855,0.00062,-0.00062,0,15.278,0.684,-0.684,0,355.9696,50.8528,-50.8528,0,0.044770258,0.044770258
HD 189733 b,HD 189733,2.2185752,0.00000008,-0.00000008,0,0.031,0.00059,-0.00061,0,12.756,0.303,-0.303,0,356.92309,14.30235,-14.30235,0,0.023753528,0.023753528
WASP-95 b,WASP-95,2.184673,0.0000014,-0.0000014,0,0.03416,0.00083,-0.00083,0,13.56,0.67,-0.67,0,359.13,31.78,-12.71,0,0.049410029,0.049410029
HD 189733 b,HD 189733,2.21857567,0.00000015,-0.00000015,0,,,,,12.666,0.112,-0.112,0,359.1479,25.4264,-25.4264,0,0.008842571,0.008842571
CoRoT-1 b,CoRoT-1,1.5089557,,,0,0.0261,0.0005,-0.0005,0,16.589,0.673,-0.673,0,359.1479,22.2481,-22.2481,0,0.040569052,0.040569052
WASP-47 b,WASP-47,4.1591399,0.0000072,-0.0000072,0,0.052,0.0006,-0.0006,0,12.89,0.448,-0.224,0,362.311,15.891,-15.891,0,0.034755625,0.017377812
OGLE-TR-132 b,OGLE-TR-132,1.689868,0.000003,-0.000003,0,,,,,13.227,0.785,-0.785,0,362.3262,38.1396,-38.1396,0,0.059348303,0.059348303
WASP-47 b,WASP-47,4.1591289,0.0000042,-0.0000042,0,,,,,12.63,0.15,-0.15,0,363.1,7.3,-7.3,0,0.011876485,0.011876485
HD 189733 b,HD 189733,2.218573,,,0,0.03099,0.0006,-0.00063,0,12.756,0.303,-0.303,0,363.582,18.116,-18.116,0,0.023753528,0.023753528
WASP-47 b,WASP-47,4.1591492,0.0000006,-0.0000006,0,,,,,12.64,0.15,-0.15,0,363.6,7.3,-7.3,0,0.011867089,0.011867089
HD 189733 b,HD 189733,2.219,0.0005,-0.0005,0,0.0313,0.0004,-0.0004,0,14.12,0.34,-0.34,0,365.49,12.71,-12.71,0,0.02407932,0.02407932
XO-5 b,XO-5,4.187732,0.00002,-0.00002,0,0.0508,0.0005,-0.0005,0,12.89,1.345,-1.345,0,365.5045,25.4264,-25.4264,0,0.104344453,0.104344453
HD 189733 b,HD 189733,2.21857578,0.0000008,-0.0000008,0,0.03142,0.00052,-0.00052,0,12.902,0.426,-0.426,0,365.5045,12.39537,-12.39537,0,0.033018137,0.033018137
WASP-19 b,WASP-19,0.78883852,0.00000075,-0.00000082,0,0.01652,0.0005,-0.00056,0,15.861,0.493,-0.538,0,366.77398,24.79062,-25.42627,0,0.031082529,0.033919677
CoRoT-19 b,CoRoT-19,3.89713,0.00002,-0.00002,0,0.05166,0.00069,-0.0007,0,14.46,0.336,-0.336,0,367.09365,22.88376,-22.88376,0,0.023236515,0.023236515
WASP-121 b,WASP-121,1.27492504,0.00000015,-0.00000014,0,0.02596,0.00043,-0.00063,0,19.649,0.404,-0.404,0,367.72747,22.24799,-22.24799,0,0.020560843,0.020560843
WASP-19 b,WASP-19,0.7888396,0.000001,-0.000001,0,0.01649,0.00053,-0.00056,0,14.684,0.673,-0.673,0,367.72931,24.15508,-24.79074,0,0.045832198,0.045832198
WASP-133 b,WASP-133,2.176423,0.000001,-0.000001,0,0.0345,0.0007,-0.0007,0,13.563,0.56,-0.56,0,368.6828,28.6047,-28.6047,0,0.0412888,0.0412888
HD 189733 b,HD 189733,,,,,,,,,13.63,0.269,-0.269,0,369.303,18.433,-18.433,0,0.019735877,0.019735877
WASP-47 b,WASP-47,4.1591282,0.0000046,-0.0000046,0,,,,,12.71,0.44,-0.44,0,370,29,-29,0,0.034618411,0.034618411
WASP-19 b,WASP-19,0.788839,0.0000002,-0.0000002,0,0.01653,0.00046,-0.00046,0,15.424,0.516,-0.516,0,370.27195,21.61244,-21.61244,0,0.033454357,0.033454357
HD 189733 b,HD 189733,2.218577,0.000009,-0.00001,0,0.03106,0.00051,-0.00049,0,12.543,0.426,-0.426,0,370.58978,16.52716,-15.57367,0,0.033963167,0.033963167
WASP-19 b,WASP-19,0.78884,0.0000003,-0.0000003,0,0.01655,0.00013,-0.00013,0,15.536,0.359,-0.359,0,371.21,7.31,-7.31,0,0.023107621,0.023107621
HAT-P-37 b,HAT-P-37,2.797436,0.000007,-0.000007,0,0.0379,0.0006,-0.0006,0,13.204,0.863,-0.863,0,371.528,32.735,-32.735,0,0.065358982,0.065358982
OGLE-TR-132 b,OGLE-TR-132,1.68986531,0.00000064,-0.00000064,0,0.03026,0.00102,-0.00102,0,13.776,0.852,-0.852,0,371.8611,47.6745,-47.6745,0,0.06184669,0.06184669
OGLE-TR-132 b,OGLE-TR-132,1.689868,0.000003,-0.000003,0,0.03029,0.00065,-0.00065,0,14.011,1.793,-1.793,0,371.8611,44.4962,-44.4962,0,0.12797088,0.12797088
WASP-4 b,WASP-4,1.33823162,0.00000007,-0.00000007,0,0.02287,0.00009,-0.00009,0,14.908,1.793,-1.793,0,371.8611,4.76745,-4.76745,0,0.120270995,0.120270995
HD 2685 b,HD 2685,4.12688,0.00005,-0.00004,0,0.0568,0.0006,-0.0006,0,16.141,0.56,-0.56,0,371.8611,38.1396,-38.1396,0,0.034694257,0.034694257
WASP-82 b,WASP-82,2.70579,0.000002,-0.000002,0,,,,,18.159,1.457,-1.457,0,371.8611,63.566,-63.566,0,0.080235696,0.080235696
OGLE-TR-132 b,OGLE-TR-132,1.689868,,,0,0.03035,0.00057,-0.00053,0,13.45,1.68,-1.23,0,375.02,44.49,-41.32,0,0.124907063,0.091449814
TOI-1181 b,TOI-1181,2.103195,0.000012,-0.000011,0,,,,,14.572,0.897,-0.897,0,375.03752,44.49598,-44.49598,0,0.06155641,0.06155641
OGLE-TR-56 b,OGLE-TR-56,1.2119189,,,0,,,,,13.967,0.982,-0.982,0,375.0394,44.4962,-44.4962,0,0.070308585,0.070308585
TOI-157 b,TOI-157,2.0845435,0.0000023,-0.0000023,0,0.03138,0.00025,-0.0002,0,14.415,0.258,-0.224,0,375.0394,41.3179,-38.1396,0,0.017898023,0.015539369
KELT-18 b,KELT-18,2.8717518,0.0000028,-0.0000028,0,0.0455,0.00067,-0.00069,0,17.598,0.471,-0.404,0,375.0394,34.9613,-34.9613,0,0.026764405,0.022957154
WASP-121 b,WASP-121,1.2749255,0.0000002,-0.00000025,0,0.02544,0.00049,-0.0005,0,20.905,0.493,-0.493,0,375.99289,20.34112,-19.70546,0,0.023582875,0.023582875
WASP-4 b,WASP-4,1.33823147,0.00000002,-0.00000002,0,0.0226,0.0007,-0.0008,0,14.807,0.437,-0.437,0,376.94638,28.6047,-31.14734,0,0.029513068,0.029513068
XO-5 b,XO-5,4.1877558,0.0000006,-0.0000006,0,0.0515,0.0005,-0.0005,0,12.78,0.34,-0.34,0,378.2,9.53,-9.53,0,0.026604069,0.026604069
OGLE-TR-132 b,OGLE-TR-132,1.689857,0.000006,-0.000006,0,,,,,16.03,1.12,-1.12,0,378.2,41.32,-41.32,0,0.069868996,0.069868996
Qatar-9 b,Qatar-9,1.540731,0.000038,-0.000038,0,0.0234,0.0003,-0.0003,0,11.31,0.157,-0.157,0,378.2177,50.8528,-50.8528,0,0.013881521,0.013881521
HAT-P-37 b,HAT-P-37,2.7974471,0.0000011,-0.0000011,0,0.03791,0.00059,-0.00059,0,13.798,0.538,-0.482,0,378.2177,34.9613,-34.9613,0,0.038991158,0.034932599
HATS-33 b,HATS-33,2.5495551,0.0000061,-0.0000061,0,0.03727,0.00037,-0.00037,0,13.787,1.255,-0.908,0,378.85336,16.84499,-16.84499,0,0.09102778,0.065859143
KELT-14 b,KELT-14,1.7100588,0.0000025,-0.0000025,0,0.02956,0.00043,-0.00057,0,17.038,1.345,-1.233,0,380.12468,22.88376,-22.88376,0,0.07894119,0.072367649
TrES-2 b,TrES-2,2.47061317,0.00000009,-0.00000009,0,0.0367,0.0014,-0.0013,0,13.978,0.56,-0.504,0,380.44251,21.61244,-21.61244,0,0.040062956,0.03605666
TrES-2 b,TrES-2,2.47061344,0.0000075,-0.0000075,0,,,,,13.103,0.381,-0.381,0,380.744,16.844,-16.844,0,0.029077311,0.029077311
TrES-2 b,TrES-2,,,,,,,,,13.675,0.504,-0.471,0,380.76034,16.84499,-16.84499,0,0.036855576,0.034442413
TrES-2 b,TrES-2,2.470621,0.000017,-0.000017,0,,,,,13.675,0.504,-0.471,0,380.76034,16.84499,-16.84499,0,0.036855576,0.034442413
TrES-2 b,TrES-2,2.470621,0.000017,-0.000017,0,,,,,13.697,0.426,-0.426,0,380.76034,16.84499,-16.84499,0,0.031101701,0.031101701
TrES-2 b,TrES-2,2.47063,0.00001,-0.00001,0,0.03556,0.00075,-0.00075,0,14.258,0.46,-0.46,0,381.1,16.527,-16.527,0,0.032262589,0.032262589
HAT-P-37 b,HAT-P-37,2.797436,0.000007,-0.000007,0,0.03793,0.00056,-0.00058,0,13.204,0.863,-0.863,0,381.396,38.1396,-34.9613,0,0.065358982,0.065358982
TrES-2 b,TrES-2,2.47063,,,0,0.03558,0.0007,-0.00077,0,13.72,0.46,-0.46,0,381.396,16.20933,-16.84499,0,0.033527697,0.033527697
TrES-2 b,TrES-2,2.47061892,0.00000018,-0.00000012,0,0.03563,0.00048,-0.00058,0,13.305,0.381,-0.392,0,382.03166,15.8915,-16.20933,0,0.028635851,0.029462608
WASP-95 b,WASP-95,2.184673,0.0000014,-0.0000014,0,0.03415,0.00093,-0.00096,0,13.563,0.673,-0.673,0,382.66732,22.56593,-23.51942,0,0.04962029,0.04962029
TrES-2 b,TrES-2,2.47061323,0.00000007,-0.00000007,0,0.03567,0.00068,-0.00068,0,13.372,0.258,-0.258,0,383.30298,15.57367,-15.57367,0,0.019294047,0.019294047
TrES-2 b,TrES-2,2.47061337,0.00000002,-0.00000002,0,0.03557,0.00073,-0.00074,0,13.72,0.46,-0.46,0,385.20996,16.20933,-15.8915,0,0.033527697,0.033527697
WASP-4 b,WASP-4,1.33823251,0.00000031,-0.00000031,0,,,,,14.908,1.793,-1.793,0,386.48128,4.13179,-4.13179,0,0.120270995,0.120270995
WASP-138 b,WASP-138,3.634433,0.000005,-0.000005,0,0.0494,0.0007,-0.0007,0,12.218,0.56,-0.56,0,387.7526,25.4264,-25.4264,0,0.045834015,0.045834015
TOI-163 b,TOI-163,4.231306,0.000063,-0.000057,0,0.058,0.0014,-0.0014,0,16.69,0.381,-0.381,0,387.7526,38.1396,-38.1396,0,0.022828041,0.022828041
WASP-64 b,WASP-64,1.5732918,0.0000015,-0.0000015,0,0.02652,0.00024,-0.00025,0,14.247,0.437,-0.437,0,388.07043,23.20159,-22.56593,0,0.030673124,0.030673124
HATS-35 b,HATS-35,1.8209993,0.0000016,-0.0000016,0,0.03199,0.00033,-0.00033,0,16.41,0.773,-0.493,0,388.38826,24.79074,-24.79074,0,0.047105424,0.030042657
WASP-130 b,WASP-130,11.55098,0.00001,-0.00001,0,0.1012,0.0014,-0.0014,0,9.976,0.336,-0.336,0,390.9309,12.7132,-12.7132,0,0.033680834,0.033680834
OGLE-TR-113 b,OGLE-TR-113,1.43247425,0.00000034,-0.00000034,0,0.02265,0.00101,-0.00101,0,12.195,0.616,-0.616,0,390.9309,63.566,-63.566,0,0.050512505,0.050512505
WASP-119 b,WASP-119,2.49979,0.00001,-0.00001,0,0.0363,0.0007,-0.0007,0,15.693,2.242,-2.242,0,390.9309,25.4264,-25.4264,0,0.142866246,0.142866246
CoRoT-1 b,CoRoT-1,1.5089682,0.0000005,-0.0000005,0,0.02752,0.00022,-0.00023,0,19.223,0.336,-0.336,0,390.9309,31.783,-31.783,0,0.017479062,0.017479062
TOI-677 b,TOI-677,11.2366,0.00011,-0.00011,0,0.1038,0.0017,-0.0017,0,13.115,0.336,-0.336,0,392.83788,21.93027,-21.29461,0,0.02561952,0.02561952
K2-237 b,K2-237,2.1805577,0.0000057,-0.0000057,0,0.0353,0.0012,-0.0012,0,18.405,0.56,-0.56,0,392.83788,13.98452,-13.98452,0,0.030426515,0.030426515
WASP-4 b,WASP-4,1.33823187,0.00000025,-0.00000025,0,0.02312,0.00033,-0.00033,0,15.838,0.224,-0.224,0,393.139,20.34,-20.34,0,0.0141432,0.0141432
WASP-4 b,WASP-4,1.3382315,0.00000061,-0.00000061,0,0.02307,0.00059,-0.00059,0,15.211,0.404,-0.392,0,393.15571,20.65895,-20.97678,0,0.026559727,0.025770824
OGLE-TR-113 b,OGLE-TR-113,1.4324757,0.0000013,-0.0000013,0,0.02278,0.00052,-0.00052,0,12.453,0.56,-0.56,0,394.1092,54.0311,-54.0311,0,0.044969084,0.044969084
OGLE-TR-56 b,OGLE-TR-56,,,,,,,,,14.011,0.897,-0.897,0,394.1092,41.3179,-41.3179,0,0.064021126,0.064021126
WASP-82 b,WASP-82,2.705782,0.000003,-0.000003,0,0.0447,0.0007,-0.0007,0,18.719,0.785,-0.56,0,394.1092,12.7132,-12.7132,0,0.041936001,0.029916128
WASP-4 b,WASP-4,1.33823144,0.00000032,-0.00000032,0,0.02318,0.00046,-0.00046,0,15.289,0.325,-0.325,0,396.96967,16.52716,-16.52716,0,0.021257113,0.021257113
WASP-82 b,WASP-82,2.705785,0.000002,-0.000002,0,0.0448,0.0007,-0.0007,0,19.17,1.01,-0.78,0,397.27,15.89,-15.89,0,0.052686489,0.040688576
WASP-7 b,WASP-7,4.95466,0.000049,-0.000049,0,,,,,11.994,0.673,-0.673,0,397.2875,73.1009,-73.1009,0,0.056111389,0.056111389
